4214.072743,4.846e-25,0.0757,0.75,0.081,#
4214.57784,1.258e-25,0.0757,0.78,0.081,#
4215.012686,3.026e-30,0.051,0.73,0.054,#
4215.173778,1.854e-29,0.051,0.73,0.054,#
4216.088891,1.261e-24,0.0517,0.71,0.055,#
4216.643996,1.448e-23,0.0538,0.73,0.058,#
4217.286914,2.217e-30,0.0503,0.73,0.053,#
4217.444116,1.366e-29,0.0503,0.73,0.053,#
4217.618125,7.05e-25,0.0712,0.74,0.077,#
4218.177415,1.83e-25,0.0712,0.77,0.077,#
4218.424409,9.535e-25,0.051,0.71,0.054,#
4218.485666,2.353e-21,0.0586,0.79,0.054,#
4219.189352,1.164e-23,0.0531,0.72,0.057,#
4219.488062,1.592e-30,0.0496,0.72,0.053,#
4219.644167,9.87e-30,0.0496,0.72,0.053,#
4220.692214,7.063e-25,0.0503,0.7,0.053,#
4221.095721,8.954e-25,0.0677,0.74,0.074,#
4221.615983,1.12e-30,0.049,0.72,0.052,#
4221.667,9.155e-24,0.0524,0.71,0.056,#
4221.706546,2.322e-25,0.0677,0.76,0.074,#
4221.773793,6.989e-30,0.049,0.72,0.052,#
4222.892171,5.129e-25,0.0496,0.7,0.053,#
4222.954171,2.567e-21,0.0595,0.79,0.054,#
4223.67053,7.721e-31,0.0483,0.71,0.051,#
4223.832853,4.852e-30,0.0483,0.71,0.051,#
4224.076806,7.055e-24,0.0517,0.7,0.055,#
4224.505392,1.047e-24,0.0651,0.74,0.071,#
4225.024151,3.652e-25,0.049,0.7,0.052,#
4225.165085,2.711e-25,0.0651,0.76,0.071,#
4225.651557,5.22e-31,0.0477,0.71,0.051,#
4225.82121,3.303e-30,0.0477,0.71,0.051,#
4226.418637,5.326e-24,0.051,0.68,0.054,#
4227.088019,2.55e-25,0.0483,0.7,0.051,#
4227.353988,2.715e-21,0.0606,0.79,0.054,#
4227.558918,3.46e-31,0.0471,0.7,0.05,#
4227.738725,2.205e-30,0.0471,0.7,0.05,#
4227.846998,1.154e-24,0.0632,0.74,0.069,#
4228.552886,2.984e-25,0.0632,0.77,0.069,#
4228.69236,3.94e-24,0.0503,0.69,0.053,#
4229.083645,1.747e-25,0.0477,0.7,0.051,#
4229.392465,2.249e-31,0.0465,0.7,0.049,#
4229.585259,1.444e-30,0.0465,0.7,0.049,#
4230.897841,2.857e-24,0.0496,0.67,0.053,#
4231.010895,1.174e-25,0.0471,0.7,0.05,#
4231.1204,1.214e-24,0.0618,0.75,0.068,#
4231.152052,1.433e-31,0.046,0.7,0.049,#
4231.360673,9.279e-31,0.046,0.7,0.049,#
4231.684972,2.775e-21,0.0618,0.78,0.054,#
4231.869803,3.134e-25,0.0618,0.78,0.068,#
4232.869638,7.736e-26,0.0465,0.7,0.049,#
4233.034947,2.031e-24,0.049,0.68,0.052,#
4233.064828,5.849e-31,0.0454,0.7,0.048,#
4234.325458,1.229e-24,0.0606,0.75,0.066,#
4234.659742,5.004e-26,0.046,0.7,0.049,#
4234.697587,3.618e-31,0.0448,0.7,0.047,#
4235.103546,1.416e-24,0.0483,0.66,0.051,#
4235.115687,3.166e-25,0.0606,0.79,0.066,#
4235.946976,2.727e-21,0.0632,0.77,0.054,#
4236.258809,2.196e-31,0.0443,0.7,0.047,#
4236.381076,3.177e-26,0.0454,0.7,0.048,#
4237.103503,9.685e-25,0.0477,0.67,0.051,#
4237.462034,1.203e-24,0.0595,0.75,0.065,#
4237.748357,1.308e-31,0.0438,0.7,0.046,#
4238.033506,1.979e-26,0.0448,0.7,0.047,#
4238.290394,3.09e-25,0.0595,0.79,0.065,#
4239.034685,6.496e-25,0.0471,0.67,0.05,#
4239.616901,1.21e-26,0.0443,0.7,0.047,#
4240.139851,2.557e-21,0.0651,0.76,0.054,#
4240.529988,1.141e-24,0.0586,0.75,0.064,#
4240.896961,4.275e-25,0.0465,0.67,0.049,#
4241.131129,7.266e-27,0.0438,0.7,0.046,#
4241.393775,2.924e-25,0.0586,0.78,0.064,#
4242.57606,4.282e-27,0.0432,0.7,0.046,#
4242.690196,2.76e-25,0.046,0.67,0.049,#
4243.529181,1.053e-24,0.0577,0.75,0.063,#
4243.95156,2.478e-27,0.0427,0.7,0.045,#
4244.263453,2.259e-21,0.0677,0.76,0.054,#
4244.414258,1.749e-25,0.0454,0.67,0.048,#
4244.425684,2.69e-25,0.0577,0.78,0.063,#
4245.257499,1.408e-27,0.0422,0.7,0.045,#
4246.069014,1.087e-25,0.0448,0.67,0.047,#
4246.459474,9.462e-25,0.0569,0.74,0.062,#
4246.493744,7.853e-28,0.0417,0.7,0.044,#
4247.385975,2.409e-25,0.0569,0.77,0.062,#
4247.65433,6.637e-26,0.0443,0.67,0.047,#
4247.660164,4.302e-28,0.0413,0.7,0.044,#
4248.317632,1.837e-21,0.0712,0.77,0.054,#
4248.756627,2.315e-28,0.0408,0.7,0.043,#
4249.170074,3.976e-26,0.0438,0.67,0.046,#
4249.320727,8.291e-25,0.0561,0.73,0.06,#
4249.783001,1.223e-28,0.0403,0.7,0.043,#
4250.2745,2.103e-25,0.0561,0.77,0.06,#
